migration_id,appendix,source_kind,source_locator,section,style,source_text,planned_disposition,retain_in_book,target,volatile,status,companion_path,companion_locator,companion_coverage_status,normalised_match_score,source_verification_status,book_v3_8_action,phase14c_closure_status,closure_basis
APX-P1505,E,paragraph,P1505,"Defence day, incident response and closeout",Table Caption,"Table E.6. Defence day, incident response and closeout",MIGRATE_TABLE_AS_EDITABLE_RECORD,NO_TABLE,DC-E CSV/DOCX record,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/DC_E_SUBMISSION_AND_DEFENCE.md,line 77,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1506,E,paragraph,P1506,"Defence day, incident response and closeout",Source Note,"Note. Do not overwrite the state that was examined. Later correction, publisher production and public release are separate controlled transitions with their own authority, evidence and rights decision.",MOVE_TO_DIGITAL_SOURCE_AND_VOLATILITY_REGISTER,NO,ASE/CSIE source and volatility register,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/DC_E_SUBMISSION_AND_DEFENCE.md,line 81,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1507,E,paragraph,P1507,Final readiness decision,Heading 2,Final readiness decision,MIGRATE_SUBSECTION_AND_RETAIN_PRINCIPLE_IF_STABLE,SELECTIVE,DC-E operational section,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/DC_E_SUBMISSION_AND_DEFENCE.md,line 83,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1508,E,paragraph,P1508,Final readiness decision,First Paragraph,"Record PASS only when every Class M item and activated Class C item is ticked, no required value remains PENDING or CONFLICT and every Class R exception is named, justified and accepted by the responsible person. A page of ticks is insufficient if the cited evidence cannot be retrieved or if the check used a different scientific state.",REINTEGRATE_STABLE_PRINCIPLE_AND_MIGRATE_OPERATIONAL_DETAIL,YES_SELECTIVE,Chapter 9 plus DC-E,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/DC_E_SUBMISSION_AND_DEFENCE.md,line 85,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1509,E,paragraph,P1509,Final readiness decision,Body Text,"Block submission or return to the responsible gate when the dossier is incomplete, enrolment is unconfirmed, official instructions remain unresolved, the examination copy differs scientifically from the validated work, a mandatory declaration is absent or inaccurate, protected information is exposed, a required demonstration is unsafe or unavailable, hidden generative answer support is planned or the student cannot explain the principal claim and decisive evidence.",MIGRATE_TO_DIGITAL_MODULE,NO_OR_SUMMARY_ONLY,DC-E,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/DC_E_SUBMISSION_AND_DEFENCE.md,line 87,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1510,E,paragraph,P1510,Final readiness decision,Body Text,"A local formatting defect may be repaired locally. A scientific discrepancy cannot. Return an altered dataset or corpus, changed result, unsupported conclusion or non-reproducible method to the earliest gate that could have prevented it, then repeat every downstream check affected by the repair. Defence readiness authorises presentation of one verified record under current rules. It does not predict the mark and does not authorise public release.",MIGRATE_TO_DIGITAL_MODULE,NO_OR_SUMMARY_ONLY,DC-E,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/DC_E_SUBMISSION_AND_DEFENCE.md,line 89,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1511,E,paragraph,P1511,Final readiness decision,Source Note,Note. Source codes E1–E8 are resolved in the Appendix source-code concordance under References. The source set was checked on 21 August 2026. Recheck all eight before operational use; the latest competent instruction prevails whenever the source set has changed.,MOVE_TO_DIGITAL_SOURCE_AND_VOLATILITY_REGISTER,NO,ASE/CSIE source and volatility register,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/DC_E_SUBMISSION_AND_DEFENCE.md,line 91,ADAPTED_NARRATIVE_PRESENT,0.995,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 0.995); original source text retained in this register.
APX-T29-R00,A,table_header,Table A.1 row 0,Table A.1,Table Header,column_1 = Mandatory or conditional official requirement || column_2 = Recommended control,CREATE_SCHEMA_AND_COLUMN_DICTIONARY,NO_TABLE; RETAIN ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/08_INSTITUTIONAL_LINKS/ASE_CSIE/A1_REQUIREMENTS_AND_RECOMMENDATIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/A1_QUICK_GUIDE_TO_OFFICIAL_OBLIGATIONS_AND_AUTHORIAL_CONTROLS.csv,header row (row 0),SCHEMA_HEADER_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 0 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T29-R01,A,table_row,Table A.1 row 1,Table A.1,Table Row,"Mandatory or conditional official requirement = Authority and route. Mandatory. Use the regulation in force, the current faculty or programme instruction, the current official form and any valid written decision that operates within that hierarchy. Keep the bachelor’s and master’s routes separate. Where official sources appear inconsistent, pause the affected action and obtain written clarification rather than selecting the most convenient route. [Authority: A1–A2 and A4–A7. Verified 21 August 2026.] || Recommended control = Authority and route. Recommended. Save a dated copy or screenshot of the controlling source set and record which authority governed each consequential action. Recheck the set immediately before acting.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/08_INSTITUTIONAL_LINKS/ASE_CSIE/A1_REQUIREMENTS_AND_RECOMMENDATIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/A1_QUICK_GUIDE_TO_OFFICIAL_OBLIGATIONS_AND_AUTHORIAL_CONTROLS.csv,data row 1,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 1 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T29-R02,A,table_row,Table A.1 row 2,Table A.1,Table Row,"Mandatory or conditional official requirement = Topic, title and supervisor. Mandatory. A bachelor’s candidate must have an approved topic and supervisor at least eight months before the examination. A master’s candidate must have them at least six months before the examination. Follow the current faculty route for selection and approval. [Authority: A1, Arts 6 and 9; A2, Arts 6 and 9; A4–A5. Verified 21 August 2026.] Conditional. A title change requires the prescribed request, endorsements and approval, must remain within the initial thematic frame and must be requested at least two months before the examination. [Authority: A1, Art. 9; A2, Art. 9. Verified 21 August 2026.] || Recommended control = Topic, title and supervisor. Recommended. Freeze a one-page scope statement containing the problem, research question, intended evidence, contribution boundary, access assumptions and principal risks before treating the title as stable.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/08_INSTITUTIONAL_LINKS/ASE_CSIE/A1_REQUIREMENTS_AND_RECOMMENDATIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/A1_QUICK_GUIDE_TO_OFFICIAL_OBLIGATIONS_AND_AUTHORIAL_CONTROLS.csv,data row 2,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 2 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T29-R03,A,table_row,Table A.1 row 3,Table A.1,Table Row,"Mandatory or conditional official requirement = Supervision and progress. Mandatory. Present the work to the supervisor at successive stages and follow the current official timetable for topic selection and similarity review. Missing those timetable requirements can make the candidate ineligible for that session. [Authority: A1, Arts 5–7; A2, Arts 5–7; A4–A6. Verified 21 August 2026.] || Recommended control = Supervision and progress. Recommended. Maintain a dated meeting log, decision register and change record. After each material change, identify which claims, methods, artefacts and declarations must also be revised.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/08_INSTITUTIONAL_LINKS/ASE_CSIE/A1_REQUIREMENTS_AND_RECOMMENDATIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/A1_QUICK_GUIDE_TO_OFFICIAL_OBLIGATIONS_AND_AUTHORIAL_CONTROLS.csv,data row 3,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 3 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T29-R04,A,table_row,Table A.1 row 4,Table A.1,Table Row,"Mandatory or conditional official requirement = Manuscript scope and content. Mandatory. A bachelor’s thesis may have a maximum of 40 A4 pages. A master’s dissertation may have a maximum of 50 A4 pages. Each must include the state of knowledge, research methodology, personal contributions and a bibliography; the master’s regulation specifies a selective bibliography. The content must be original. Current local instructions may further specify layout and the treatment of annexes. [Authority: A1, Art. 12; A2, Art. 14. Verified 21 August 2026.] || Recommended control = Manuscript scope and content. Recommended. Treat the page limit as a ceiling, not a target. Use a claim–evidence map to remove material that neither answers the question nor supports the contribution. Verify locally whether annexes are included in the limit.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/08_INSTITUTIONAL_LINKS/ASE_CSIE/A1_REQUIREMENTS_AND_RECOMMENDATIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/A1_QUICK_GUIDE_TO_OFFICIAL_OBLIGATIONS_AND_AUTHORIAL_CONTROLS.csv,data row 4,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 4 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T29-R05,A,table_row,Table A.1 row 5,Table A.1,Table Row,"Mandatory or conditional official requirement = Research integrity, data and rights. Mandatory. Submit original work and do not present copied, purchased or falsified work under false authorship. Do not use generative AI to fabricate research data or conceal plagiarism. Do not transmit personal, internal, unpublished research or confidential information to external, public or institutionally unvalidated generative-AI tools. [Authority: A1, Art. 12(2) and (5)–(7); A2, Art. 14(2) and (5)–(7); A3, §§3 and 6.2. Verified 21 August 2026.] || Recommended control = Research integrity, data and rights. Recommended. Retain provenance, consent, licence and permission evidence for every non-original object. Separate the right to examine a work from any right to publish or redistribute it.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/08_INSTITUTIONAL_LINKS/ASE_CSIE/A1_REQUIREMENTS_AND_RECOMMENDATIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/A1_QUICK_GUIDE_TO_OFFICIAL_OBLIGATIONS_AND_AUTHORIAL_CONTROLS.csv,data row 5,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 5 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T29-R06,A,table_row,Table A.1 row 6,Table A.1,Table Row,"Mandatory or conditional official requirement = Generative AI. Mandatory. Declare whether generative AI was used. For a final degree work, insert the current official declaration immediately after Contents and submit a separate copy bearing a handwritten signature at registration. Disclose substantial use, critically evaluate every output, verify facts, sources and references and retain responsibility for the final content. A generative-AI tool cannot be listed as an author. [Authority: A3, §§3, 4.3, 5.2, 6.1, 6.3 and 8; A4–A5. Verified 21 August 2026.] || Recommended control = Generative AI. Recommended. Maintain a TRACE record of the tool, purpose, relevant input and output, verification, retained change and date. Do not treat fluent wording, generated references or executable-looking code as verified evidence.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/08_INSTITUTIONAL_LINKS/ASE_CSIE/A1_REQUIREMENTS_AND_RECOMMENDATIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/A1_QUICK_GUIDE_TO_OFFICIAL_OBLIGATIONS_AND_AUTHORIAL_CONTROLS.csv,data row 6,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 6 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T29-R07,A,table_row,Table A.1 row 7,Table A.1,Table Row,"Mandatory or conditional official requirement = Version identity. Mandatory. The file uploaded for similarity checking, the complete copy sent through the current departmental channel and the copy presented to the examination committee must have the same content. The final title must match the approved title and current institutional records. [Authority: A1, Art. 5(3); A2, Art. 5(3); A4–A5. Verified 21 August 2026.] || Recommended control = Version identity. Recommended. Create one release candidate, assign a version and SHA-256 digest, then generate every required derivative from that frozen source. Compare text, figures, tables, references and declarations before dispatch.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/08_INSTITUTIONAL_LINKS/ASE_CSIE/A1_REQUIREMENTS_AND_RECOMMENDATIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/A1_QUICK_GUIDE_TO_OFFICIAL_OBLIGATIONS_AND_AUTHORIAL_CONTROLS.csv,data row 7,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 7 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T29-R08,A,table_row,Table A.1 row 8,Table A.1,Table Row,"Mandatory or conditional official requirement = Similarity review. Mandatory. Every ASE bachelor’s thesis and master’s dissertation is checked before defence. Upload within the official window and obtain the supervisor’s formal admission or rejection decision. The 30% and 5% coefficients are recommended alert levels, not automatic findings of plagiarism; the supervisor must analyse the report. [Authority: A1, Art. 5(4)–(5) and Art. 12(4); A2, Art. 5(4)–(5) and Art. 14(4); A6. Verified 21 August 2026.] || Recommended control = Similarity review. Recommended. Inspect the report at passage level. Repair attribution, quotation, paraphrase and source-record defects rather than optimising mechanically for a percentage.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/08_INSTITUTIONAL_LINKS/ASE_CSIE/A1_REQUIREMENTS_AND_RECOMMENDATIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/A1_QUICK_GUIDE_TO_OFFICIAL_OBLIGATIONS_AND_AUTHORIAL_CONTROLS.csv,data row 8,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 8 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
